 ;Label;Area;Perim.;Major;Minor;Angle;Circ.;Feret;FeretX;FeretY;FeretAngle;MinFeret;AR;Round;Solidity;Group;AR2;Equivalent Diameter;Circ sqrt
50;210902_#5_100_20_1um_i005.tif:0756-1832;984.436;116.934;36.73;34.125;103.487;0.905;40.683;1826;749;142.431;32.246;1.076;0.929;0.979;1;0.79261608;35.4037123;0.951169399
51;210902_#6_100_10_1um_i004.tif:0893-0849;1156.713;128.187;45.478;32.384;178.754;0.885;47.906;840;897;21.251;32.246;1.404;0.712;0.974;1;0.67310984;38.37672124;0.94053239
51;210902_#4_100_30_1um_i002.tif:0781-1551;922.909;111.391;38.404;30.598;164.498;0.935;37.935;1544.333;779.667;163.54;29.905;1.255;0.797;0.965;1;0.78832213;34.27950167;0.96679472
51;210902_#5_100_20_1um_i005.tif:1076-1780;1261.309;129.942;42.052;38.189;77.194;0.939;44.163;1774;1083;38.157;37.207;1.101;0.908;0.949;1;0.842492584;40.07428723;0.968871392
52;210902_#6_100_10_1um_i004.tif:1538-1353;375.316;74.996;25.139;19.009;118.882;0.839;28.927;1351;1533;120.964;20.178;1.322;0.756;0.953;1;0.697549003;21.86017321;0.915725633
52;210902_#4_100_30_1um_i002.tif:0798-1561;1064.422;118.773;37.703;35.946;153.794;0.948;40.031;1555.333;793.667;141.71;35.212;1.049;0.953;0.951;1;0.879618296;36.8139129;0.973742503
52;210902_#5_100_20_1um_i005.tif:1044-1827;855.229;106.251;34.442;31.616;6.046;0.952;37.863;1820;1049;31.608;32.246;1.089;0.918;0.927;1;0.851649367;32.99865728;0.975692834
53;210902_#6_100_10_1um_i004.tif:1112-2170;1033.658;118.927;39.975;32.923;106.365;0.918;43.39;2166;1105;120.964;32.246;1.214;0.824;0.955;1;0.743166628;36.27801319;0.958325189
53;210902_#4_100_30_1um_i002.tif:0540-1674;885.993;109.604;37.529;30.059;142.1;0.927;39.385;1668.667;536.333;140.965;31.127;1.249;0.801;0.973;1;0.790326266;33.58692192;0.962705988
53;210902_#5_100_20_1um_i005.tif:1082-1927;1698.153;158.531;53.538;40.385;50.603;0.849;61.614;1918;1089;40.101;42.445;1.326;0.754;0.955;1;0.688885643;46.49898443;0.921465631
54;210902_#6_100_10_1um_i004.tif:1093-2161;615.273;92.667;33.839;23.151;152.951;0.9;37.207;2155;1089;143.13;23.776;1.462;0.684;0.99;1;0.639019539;27.98910349;0.948885384
54;210902_#4_100_30_1um_i002.tif:0424-1685;8053.919;442.153;197.926;51.81;85.964;0.518;198.053;1678.667;463.333;80.144;54.548;3.82;0.262;0.912;1;0.275421226;101.2648417;0.719508592
54;210902_#5_100_20_1um_i005.tif:0993-1922;750.633;100.509;31.927;29.935;92.963;0.934;35.079;1916;989;135;29.766;1.067;0.938;0.938;1;0.848541863;30.91497403;0.966304065
55;210902_#6_100_10_1um_i004.tif:1094-2180;1439.738;151.125;60.742;30.179;160.018;0.792;61.011;2169;1089;153.435;31.003;2.013;0.497;0.934;1;0.508154267;42.81508327;0.890041694
55;210902_#4_100_30_1um_i002.tif:0461-1862;2048.858;165.65;57.686;45.222;90.94;0.938;59.399;1857.667;449.333;106.164;44.648;1.276;0.784;0.978;1;0.751662486;51.07530741;0.968655663
55;210902_#5_100_20_1um_i005.tif:1549-1944;3857.759;233.616;84.571;58.08;44.912;0.888;88.813;1930;1561;35.91;60.523;1.456;0.687;0.961;1;0.681465551;70.08460111;0.942475121
56;210902_#6_100_10_1um_i004.tif:1103-2217;3156.349;225.366;90.734;44.292;178.416;0.781;90.529;2199;1103;170.538;44.648;2.049;0.488;0.962;1;0.493190028;63.39391425;0.883708524
56;210902_#4_100_30_1um_i002.tif:0283-1700;455.302;81.76;26.664;21.741;95.929;0.856;29.88;1698.333;277.667;104.421;22.324;1.226;0.815;;1;0.747121821;24.07713669;0.925153568
56;210902_#5_100_20_1um_i005.tif:1645-1827;1101.338;122.305;42.311;33.142;93.926;0.925;44.372;1824;1653;63.435;32.246;1.277;0.783;0.97;1;0.726719553;37.44685693;0.961880304
57;210902_#6_100_10_1um_i004.tif:1119-2252;2762.574;205.654;78.625;44.737;137.861;0.821;84.263;2240;1110;137.386;45.603;1.757;0.569;0.96;1;0.541198391;59.307828;0.905992768
57;210902_#4_100_30_1um_i002.tif:0212-1696;812.16;106.726;39.813;25.973;83.277;0.896;41.638;1695.667;221;83.157;25.632;1.533;0.652;0.974;1;0.615591527;32.15702456;0.946576018
57;210902_#5_100_20_1um_i005.tif:1755-1915;1944.262;170.931;64.616;38.311;155.247;0.836;65.908;1903;1750;160.201;42.153;1.687;0.593;0.936;1;0.639573345;49.75450998;0.914453218
58;210902_#6_100_10_1um_i004.tif:1056-2258;3217.876;236.921;93.511;43.814;99.384;0.72;101.184;2255;1036;101.31;47.129;2.134;0.469;0.965;1;0.465775221;64.00880387;0.848762195
58;210902_#4_100_30_1um_i002.tif:0224-1681;689.105;99.846;34.183;25.667;64.446;0.869;37.654;1679.667;231.333;70.769;26.725;1.332;0.751;0.97;1;0.709751952;29.62086657;0.932002252
58;210902_#5_100_20_1um_i005.tif:1559-1745;1599.709;160.809;62.344;32.671;78.958;0.777;63.386;1739;1569;59.421;32.246;1.908;0.524;0.961;1;0.508724324;45.13106202;0.881688294
59;210902_#6_100_10_1um_i004.tif:1138-1848;1476.654;146.497;55.585;33.825;176.659;0.865;56.563;1837;1137;164.745;34.727;1.643;0.609;0.954;1;0.613952584;43.36051506;0.929855735
59;210902_#4_100_30_1um_i002.tif:0095-1734;609.12;93.254;35.135;22.073;85.495;0.88;35.322;1732.667;101.667;69.444;23.922;1.592;0.628;0.957;1;0.677254969;27.84880018;0.93818588
59;210902_#5_100_20_1um_i005.tif:1441-1789;1587.403;153.043;57.686;35.037;80.581;0.852;57.854;1783;1451;59.036;34.727;1.646;0.607;0.952;1;0.600252359;44.95713818;0.92285838
60;210902_#6_100_10_1um_i004.tif:1271-1907;842.924;109.999;41.825;25.66;160.706;0.875;42.386;1899;1268;159.444;27.285;1.63;0.614;0.972;1;0.643726702;32.76040552;0.9356435
60;210902_#4_100_30_1um_i002.tif:0160-1628;984.436;117.886;44.944;27.888;174.262;0.89;45.264;1619.667;160;9.462;27.285;1.612;0.621;0.979;1;0.602796925;35.4037123;0.943488137
60;210902_#5_100_20_1um_i005.tif:1335-1731;812.16;105.414;34.804;29.711;29.411;0.918;38.746;1724;1341;50.194;29.817;1.171;0.854;0.943;1;0.769550405;32.15702456;0.958357259
61;210902_#6_100_10_1um_i004.tif:1283-1929;584.509;91.123;31.992;23.263;129.047;0.885;33.738;1926;1278;126.027;24.452;1.375;0.727;0.95;1;0.724761397;27.2803954;0.940529721
61;210902_#4_100_30_1um_i002.tif:0481-2166;756.785;101.642;34.456;27.965;47.669;0.921;36.418;2160.333;485.333;39.473;28.785;1.232;0.812;0.961;1;0.790405843;31.04140121;0.959440369
61;210902_#5_100_20_1um_i005.tif:1132-1610;17264.55;626.306;249.398;88.14;32.606;0.553;257.838;1574;1170;44.61;109.653;2.83;0.353;0.811;1;0.425278663;148.2629683;0.743696934
62;210902_#6_100_10_1um_i004.tif:1414-1813;1279.767;138.457;47.888;34.026;67.745;0.839;52.56;1811;1424;70.71;36.215;1.407;0.711;0.945;1;0.68902207;40.36644587;0.915915626
62;210902_#4_100_30_1um_i002.tif:0823-2491;959.825;117.028;40.832;29.929;145.753;0.881;41.712;2484.667;817;140.631;31.639;1.364;0.733;0.997;1;0.75851074;34.95836303;0.938450085
62;210902_#5_100_20_1um_i005.tif:0848-1693;990.589;113.686;37.043;34.048;36.698;0.963;38.825;1686;846;153.435;34.727;1.088;0.919;0.97;1;0.894449453;35.5141815;0.981396933
63;210902_#6_100_10_1um_i004.tif:1350-1634;1015.2;122.011;42.525;30.396;113.724;0.857;48.162;1629;1342;124.509;29.766;1.399;0.715;0.971;1;0.618039118;35.95264644;0.925724483
63;210902_#4_100_30_1um_i002.tif:0960-2251;3913.134;269.817;118.273;42.126;6.524;0.675;115.959;2228.333;963;10.268;44.259;2.808;0.356;0.976;1;0.381678007;70.58581269;0.821860263
63;210902_#5_100_20_1um_i005.tif:0838-1549;6546.501;328.308;132.445;62.934;6.714;0.763;136.223;1522;843;10.491;64.492;2.105;0.475;0.968;1;0.473429597;91.29766674;0.8736311
64;210902_#6_100_10_1um_i004.tif:1374-1530;1212.087;128.946;46.262;33.359;142.07;0.916;49.236;1523;1367;130.914;34.388;1.387;0.721;0.98;1;0.698432042;39.28456567;0.957114629
64;210902_#4_100_30_1um_i002.tif:0962-2292;2196.523;190.823;77.378;36.143;17.348;0.758;80.215;2276.667;969.333;14.323;36.497;2.141;0.467;0.973;1;0.454989715;52.88383443;0.870646965
64;210902_#5_100_20_1um_i005.tif:0718-1569;3371.694;216.056;70.599;60.808;99.568;0.908;76.935;1567;704;110.772;59.531;1.161;0.861;0.965;1;0.773783064;65.52079161;0.952714285
65;210902_#6_100_10_1um_i004.tif:1401-1542;978.284;115.909;40.388;30.841;149.974;0.915;42.676;1535;1396;144.462;30.27;1.31;0.764;0.941;1;0.709297966;35.29291536;0.956577691
65;210902_#4_100_30_1um_i002.tif:1523-1817;1236.698;129.472;45.966;34.256;173.763;0.927;47.47;1808;1521;160.145;34.727;1.342;0.745;0.985;1;0.731556773;39.68139109;0.962855032
65;210902_#5_100_20_1um_i005.tif:0131-2171;6343.461;371.401;170.304;47.425;157.732;0.578;167.225;2140;120;159.146;48.037;3.591;0.278;0.944;1;0.28725968;89.87071489;0.760194985
66;210902_#6_100_10_1um_i004.tif:1417-1556;1039.811;124.049;47.446;27.904;84.979;0.849;49.423;1553;1427;72.474;27.285;1.7;0.588;0.963;1;0.552070898;36.38582807;0.921486269
66;210902_#4_100_30_1um_i002.tif:1450-1989;1156.713;128.255;44.872;32.822;74.607;0.884;48.512;1984.5;1458;57.529;32.246;1.367;0.731;0.984;1;0.664701517;38.37672124;0.940033726
66;210902_#5_100_20_1um_i005.tif:0140-2251;1249.003;132.292;42.205;37.68;91.202;0.897;44.717;2250;132;109.44;37.207;1.12;0.893;0.938;1;0.832054923;39.87831505;0.947006785
67;210902_#6_100_10_1um_i004.tif:1399-1576;682.953;101.541;35.668;24.379;73.946;0.832;38.746;1571;1404;50.194;24.805;1.463;0.683;0.953;1;0.640195117;29.48834968;0.912344597
67;210902_#4_100_30_1um_i002.tif:1368-1977;879.84;114.487;36.741;30.49;14.83;0.844;42.423;1970.5;1374;37.875;29.651;1.205;0.83;0.979;1;0.698936897;33.47009234;0.918439615
67;210902_#5_100_20_1um_i005.tif:0103-2246;7641.686;337.157;109.272;89.041;25.253;0.845;114.452;2231;123;60.101;93.772;1.227;0.815;0.929;1;0.8193129;98.63922548;0.919109691
68;210902_#6_100_10_1um_i004.tif:1566-1717;658.342;95.254;31.056;26.991;123.097;0.912;33.738;1717;1560;107.103;27.285;1.151;0.869;0.96;1;0.808731994;28.95215136;0.954877129
68;210902_#4_100_30_1um_i002.tif:1313-2005;467.607;86.351;28.625;20.799;132.144;0.788;32.767;2002.5;1307.5;119.476;20.719;1.376;0.727;;1;0.632312998;24.40032221;0.887724207
68;210902_#5_100_20_1um_i005.tif:0014-1934;1119.796;131.72;42.365;33.654;90.443;0.811;49.423;1930;5;107.526;34.513;1.259;0.794;0.948;1;0.698318597;37.75935049;0.900580763
69;210902_#6_100_10_1um_i004.tif:1633-1884;559.898;91.389;33.491;21.286;114.675;0.842;37.207;1879;1627;126.87;21.616;1.573;0.636;0.984;1;0.580965947;26.69989278;0.917836797
69;210902_#4_100_30_1um_i002.tif:1385-1927;793.702;107.798;36.543;27.655;16.877;0.858;39.996;1920.5;1389;29.745;29.704;1.321;0.757;0.928;1;0.742674267;31.78950728;0.926452091
69;210902_#5_100_20_1um_i005.tif:0039-1862;1784.291;159.755;57.294;39.652;28.35;0.879;63.386;1851;44;30.579;43.387;1.445;0.692;0.959;1;0.684488688;47.66371639;0.937310139
70;210902_#6_100_10_1um_i004.tif:1573-2095;1015.2;131.513;42.738;30.245;87.962;0.738;51.136;2090;1583;67.166;29.132;1.413;0.708;0.917;1;0.569696496;35.95264644;0.858839582
70;210902_#4_100_30_1um_i002.tif:1355-1854;1169.018;133.513;45.453;32.746;79.002;0.824;48.733;1853;1345.5;104.744;33.1;1.388;0.72;0.938;1;0.679211212;38.58030516;0.907803759
70;210902_#5_100_20_1um_i005.tif:0395-1634;13763.649;476.504;194.813;89.955;179.116;0.762;190.851;1596;399;8.973;88.769;2.166;0.462;0.972;1;0.465122006;132.3798406;0.872780784
71;210902_#6_100_10_1um_i004.tif:1573-2022;1082.88;129.18;45.746;30.14;74.401;0.815;51.794;2021;1583;73.301;32.246;1.518;0.659;0.924;1;0.622581766;37.13173357;0.903025092
71;210902_#4_100_30_1um_i002.tif:1396-1968;689.105;98.194;35.259;24.884;118.134;0.898;37.166;1965.5;1389.5;115.71;24.405;1.417;0.706;0.982;1;0.65664855;29.62086657;0.947682107
71;210902_#5_100_20_1um_i005.tif:0387-1843;2657.978;214.323;70.626;47.918;21.519;0.727;77.254;1829;395;42.397;54.073;1.474;0.678;0.893;1;0.699937867;58.17424429;0.852730591
72;210902_#6_100_10_1um_i004.tif:1520-1995;2270.356;190.368;70.291;41.125;8.159;0.787;72.615;1981;1515;172.147;43.315;1.709;0.585;0.941;1;0.5965021;53.76529587;0.887274429
72;210902_#4_100_30_1um_i002.tif:1489-2087;3839.301;241.048;95.094;51.405;98.28;0.83;93.841;2086.5;1470;97.595;52.09;1.85;0.541;0.978;1;0.555087861;69.91673517;0.91122889
72;210902_#5_100_20_1um_i005.tif:0416-1745;522.982;83.561;27.37;24.329;27.119;0.941;28.927;1742;421;59.036;24.805;1.125;0.889;0.944;1;0.857503371;25.80467716;0.970162925
73;210902_#6_100_10_1um_i004.tif:1573-1988;2042.705;190.167;78.225;33.248;91.638;0.71;82.79;1986;1557;98.616;34.727;2.353;0.425;0.939;1;0.419458872;50.99855669;0.842505225
73;210902_#4_100_30_1um_i002.tif:1709-2164;879.84;109.95;37.339;30.002;96.068;0.915;38.966;2162.667;1701.667;107.281;29.766;1.245;0.804;;1;0.76389673;33.47009234;0.956338301
73;210902_#5_100_20_1um_i005.tif:0421-1836;1027.505;123.569;45.497;28.755;127.19;0.846;49.609;1832;413;126.87;29.299;1.582;0.632;0.946;1;0.59059848;36.16987695;0.919575457
74;210902_#6_100_10_1um_i004.tif:1576-2147;522.982;84.451;28.69;23.209;155.113;0.921;31.766;2142;1573;141.34;22.324;1.236;0.809;;1;0.702763961;25.80467716;0.959938713
74;210902_#4_100_30_1um_i002.tif:1701-2195;793.702;105.675;36.313;27.829;60.646;0.893;38.115;2194;1708.667;77.471;28.472;1.305;0.766;0.981;1;0.747002492;31.78950728;0.94506442
74;210902_#5_100_20_1um_i005.tif:0429-1703;11099.519;404.588;149.516;94.521;27.073;0.852;144.635;1679;449;30.964;93.181;1.582;0.632;0.947;1;0.644249317;118.8795463;0.923089931
75;210902_#6_100_10_1um_i004.tif:1539-2292;953.673;116.968;40.242;30.174;101.397;0.876;43.32;2287;1531;113.629;30.091;1.334;0.75;0.972;1;0.694621422;34.84615009;0.935917594
75;210902_#4_100_30_1um_i002.tif:1721-2183;1101.338;121.406;41.234;34.007;177.324;0.939;41.613;2175.333;1724.333;20.956;33.073;1.212;0.825;;1;0.794775671;37.44685693;0.969002937
75;210902_#5_100_20_1um_i005.tif:0434-1654;393.774;76.893;28.906;17.345;61.142;0.837;31.766;1650;439;51.34;19.844;1.666;0.6;0.901;1;0.624693068;22.39126232;0.914832627
76;210902_#6_100_10_1um_i004.tif:1310-2004;504.524;95.177;32.461;19.789;140.905;0.7;37.207;1998;1306;143.13;21.858;1.64;0.61;0.976;1;0.5874701;25.3452147;0.836592247
76;210902_#4_100_30_1um_i002.tif:1733-2176;1458.196;163.86;71.074;26.123;150.748;0.682;72.695;2164.333;1725.667;146.129;26.623;2.721;0.368;0.973;1;0.366228764;43.08866221;0.826113906
76;210902_#5_100_20_1um_i005.tif:0837-1709;1150.56;125.507;42.045;34.842;67.58;0.918;45.535;1706;845;60.642;36.293;1.207;0.829;0.947;1;0.797035248;38.2745149;0.958057597
77;210902_#6_100_10_1um_i004.tif:1293-1993;559.898;92.466;31.902;22.346;126.545;0.823;35.774;1988;1287;123.69;23.775;1.428;0.7;1;1;0.664588808;26.69989278;0.90714627
77;210902_#4_100_30_1um_i002.tif:1564-2110;701.411;98.125;33.069;27.006;176.475;0.915;35.322;2103.667;1566.667;20.556;27.285;1.224;0.817;;1;0.772464753;29.88418013;0.95677881
77;210902_#5_100_20_1um_i005.tif:0817-1715;824.465;106.558;34.378;30.535;163.52;0.912;38.746;1710;813;140.194;29.766;1.126;0.888;0.968;1;0.76823414;32.3997136;0.955223467
78;210902_#6_100_10_1um_i004.tif:1302-1959;2048.858;175.507;53.5;48.761;37.613;0.836;63.24;1948;1303;25.56;51.909;1.097;0.911;0.964;1;0.820825427;51.07530741;0.914253053
78;210902_#4_100_30_1um_i002.tif:1472-1202;738.327;103.7;34.538;27.218;168.205;0.863;36.159;1195.5;1474.5;22.166;26.107;1.269;0.788;0.972;1;0.722005586;30.66051424;0.92886062
78;210902_#5_100_20_1um_i005.tif:0816-1687;652.189;97.15;35.66;23.287;166.099;0.868;38.825;1680;814;153.435;22.324;1.531;0.653;0.968;1;0.574990341;28.81653736;0.93185612
79;210902_#6_100_10_1um_i004.tif:1122-1966;584.509;95.854;32.671;22.779;117.167;0.799;36.875;1964;1115;109.654;22.468;1.434;0.697;0.95;1;0.609301695;27.2803954;0.894108642
79;210902_#4_100_30_1um_i002.tif:1608-1196;793.702;105.608;34.266;29.492;67.015;0.894;37.72;1190.5;1611.5;43.668;30.694;1.162;0.861;0.942;1;0.813732768;31.78950728;0.945663989
79;210902_#5_100_20_1um_i005.tif:1153-1815;6072.741;327.615;141.889;54.493;115.306;0.711;142.341;1806;1127;112.543;56.858;2.604;0.384;0.962;1;0.39944921;87.93209872;0.8432057
80;210902_#6_100_10_1um_i004.tif:0637-2051;1082.88;125.679;42.584;32.378;28.904;0.862;49.609;2043;643;36.87;32.246;1.315;0.76;0.975;1;0.650003024;37.13173357;0.928180375
80;210902_#4_100_30_1um_i002.tif:1692-1478;1082.88;122.387;42.977;32.082;33.832;0.908;46.438;1470;1695.5;34.114;33.366;1.34;0.746;0.962;1;0.718506396;37.13173357;0.953146833
80;210902_#5_100_20_1um_i005.tif:1122-1735;1322.836;141.121;53.245;31.633;81.936;0.835;55.962;1732;1133;77.196;32.246;1.683;0.594;0.953;1;0.57621243;41.04006709;0.913621454
81;210902_#6_100_10_1um_i004.tif:0553-1858;1765.832;156.921;56.438;39.837;123.64;0.901;59.738;1849;545;138.366;42.653;1.417;0.706;0.947;1;0.714001138;47.41652804;0.949289236
81;210902_#4_100_30_1um_i002.tif:1340-1470;738.327;101.637;33.366;28.174;72.372;0.898;36.159;1467.5;1346;59.036;29.396;1.184;0.844;0.956;1;0.81296496;30.66051424;0.947714378
81;210902_#5_100_20_1um_i005.tif:1209-1605;2848.712;200.97;62.479;58.053;31.571;0.886;70.246;1594;1217;42.138;59.531;1.076;0.929;0.963;1;0.847464624;60.22534989;0.941451544
82;210902_#6_100_10_1um_i004.tif:0566-1851;615.273;93.701;30.975;25.291;106.404;0.881;35.774;1847;561;123.69;24.805;1.225;0.816;0.957;1;0.693380668;27.98910349;0.938414338
82;210902_#4_100_30_1um_i002.tif:1205-1458;849.076;106.629;35.396;30.542;17.932;0.938;37.781;1451.5;1209;23.199;31.006;1.159;0.863;0.968;1;0.82067706;32.87973752;0.968730288
82;210902_#5_100_20_1um_i005.tif:1408-1724;3131.738;228.476;92.785;42.975;81.223;0.754;95.426;1722;1427;81.027;45.954;2.159;0.463;0.942;1;0.481566869;63.1462799;0.868274519
83;210902_#6_100_10_1um_i004.tif:0563-1828;2485.701;215.075;86.189;36.72;45.478;0.675;94.973;1817;578;49.236;39.138;2.347;0.426;0.935;1;0.412096069;56.25738005;0.821749491
83;210902_#4_100_30_1um_i002.tif:1209-1429;615.273;96.882;30.884;25.366;9.846;0.824;34.947;1423;1212;27.474;24.966;1.218;0.821;0.948;1;0.714396086;27.98910349;0.90760267
83;210902_#5_100_20_1um_i005.tif:1431-1743;806.007;110.849;43.596;23.54;76.017;0.824;43.39;1739;1440;59.036;24.805;1.852;0.54;0.953;1;0.571675501;32.03498066;0.907909498
84;210902_#6_100_10_1um_i004.tif:0548-1876;1310.531;142.167;45.573;36.615;104.1;0.815;51.615;1868;540;125.218;39.403;1.245;0.803;0.942;1;0.763402112;40.84874409;0.902671607
84;210902_#4_100_30_1um_i002.tif:1199-1293;1722.763;160.87;61.971;35.395;87.074;0.837;63.24;1291;1186.5;101.31;35.387;1.751;0.571;0.974;1;0.55956673;46.83470911;0.914624095
84;210902_#5_100_20_1um_i005.tif:1441-1628;1052.116;122.949;42.389;31.602;114.353;0.875;47.064;1624;1432;108.435;32.265;1.341;0.746;0.961;1;0.685555839;36.60048766;0.935215603
85;210902_#6_100_10_1um_i004.tif:0639-2137;738.327;100.876;32.419;28.998;87.549;0.912;35.515;2135;633;114.775;27.285;1.118;0.894;0.952;1;0.768266929;30.66051424;0.954863855
85;210902_#4_100_30_1um_i002.tif:1258-1284;3507.054;246.715;102.169;43.705;61.166;0.724;102.76;1273.5;1275.5;60.341;45.28;2.338;0.428;0.934;1;0.440638381;66.82304871;0.850904075
85;210902_#5_100_20_1um_i005.tif:1379-1766;5457.468;338.149;142.612;48.724;165.898;0.6;145.906;1738;1368;162.181;52.774;2.927;0.342;0.887;1;0.361698628;83.35864725;0.774448287
86;210902_#6_100_10_1um_i004.tif:0645-2125;2430.327;187.199;71.384;43.349;109.419;0.871;74.455;2118;632;119.982;44.648;1.647;0.607;0.973;1;0.599664227;55.62722753;0.933541789
86;210902_#4_100_30_1um_i002.tif:1263-1310;486.065;90.603;29.308;21.116;76.686;0.744;32.246;1307.5;1257;112.62;20.655;1.388;0.72;0.929;1;0.640544564;24.8772422;0.862600149
86;210902_#5_100_20_1um_i005.tif:0932-1883;2731.811;212.084;81.267;42.8;126.091;0.763;89.469;1871;920;133.877;45.14;1.899;0.527;0.957;1;0.504532296;58.97668856;0.873619564
87;210902_#6_100_10_1um_i004.tif:0681-2119;4989.861;318.94;137.048;46.358;2.066;0.616;132.607;2093;678;172.476;44.648;2.956;0.338;0.958;1;0.336694141;79.70751751;0.785127458
87;210902_#4_100_30_1um_i002.tif:1309-1376;842.924;109.58;40.55;26.467;160.16;0.882;41.283;1369;1305.5;147.265;27.846;1.532;0.653;;1;0.674514934;32.76040552;0.939221111
87;210902_#5_100_20_1um_i005.tif:0285-0975;11813.235;543.202;234.875;64.039;163.246;0.503;225.122;932;270;161.365;75.942;3.668;0.273;0.842;1;0.337337088;122.6420725;0.709296788
88;210902_#6_100_10_1um_i004.tif:0665-2074;1199.782;144.64;54.829;27.861;158.333;0.721;58.119;2067;658;140.194;28.985;1.968;0.508;0.915;1;0.498718147;39.08465028;0.848921807
88;210902_#4_100_30_1um_i002.tif:1077-1622;633.731;93.706;32.118;25.123;72.814;0.907;33.371;1617.5;1083;48.013;24.805;1.278;0.782;0.963;1;0.74331006;28.40583338;0.952335576
88;210902_#5_100_20_1um_i005.tif:0117-0985;4380.741;299.886;119.577;46.646;28.594;0.612;123.377;964;130;30.174;54.876;2.564;0.39;0.853;1;0.444783063;74.68421973;0.782388628
89;210902_#6_100_10_1um_i004.tif:0645-2100;1593.556;149.787;53.867;37.667;10.921;0.893;57.266;2089;647;17.65;39.688;1.43;0.699;0.961;1;0.693046485;45.04418404;0.944744722
89;210902_#4_100_30_1um_i002.tif:0962-1622;701.411;98.985;31.455;28.392;32.04;0.9;34.947;1616.5;965.5;27.474;29.582;1.108;0.903;0.962;1;0.846481815;29.88418013;0.948466139
89;210902_#5_100_20_1um_i005.tif:0133-0923;5266.734;298.901;126.5;53.01;179.198;0.741;129.199;897;135;3.302;52.09;2.386;0.419;0.962;1;0.403176495;81.88903468;0.860692971
90;210902_#6_100_10_1um_i004.tif:0433-1603;4386.894;277.48;118.692;47.059;4.807;0.716;120.322;1579;439;8.297;47.129;2.522;0.396;0.967;1;0.39169063;74.73665044;0.846158685
90;210902_#4_100_30_1um_i002.tif:0687-1797;553.745;87.667;28.071;25.117;16.12;0.905;29.48;1791;689.5;14.621;24.805;1.118;0.895;0.928;1;0.84141791;26.55277823;0.951532652
90;210902_#5_100_20_1um_i005.tif:0552-0656;6964.886;310.512;112.681;78.7;163.011;0.908;114.532;634;547;162.35;80.764;1.432;0.698;0.972;1;0.705165369;94.16989052;0.952760074
91;210902_#6_100_10_1um_i004.tif:0444-1400;707.564;107.092;37.961;23.732;129.545;0.775;42.168;1397;437;118.072;24.027;1.6;0.625;0.943;1;0.56979226;30.01497069;0.880502852
